id,station_id,alert_level,threshold_value,label,effective_from
456,152,3,39.70,Nguy hiểm,2024-10-16 16:37:19
457,153,1,28.96,Chú ý,2024-04-07 15:15:07
458,153,2,30.46,Cảnh báo,2024-04-07 15:15:07
459,153,3,32.46,Nguy hiểm,2024-04-07 15:15:07
460,154,1,13.90,Chú ý,2024-07-27 02:36:50
461,154,2,15.40,Cảnh báo,2024-07-27 02:36:50
462,154,3,17.40,Nguy hiểm,2024-07-27 02:36:50
463,155,1,75.49,Chú ý,2024-04-17 09:09:47
464,155,2,76.99,Cảnh báo,2024-04-17 09:09:47
465,155,3,78.99,Nguy hiểm,2024-04-17 09:09:47
466,156,1,61.38,Chú ý,2024-02-09 00:58:16
467,156,2,62.88,Cảnh báo,2024-02-09 00:58:16
468,156,3,64.88,Nguy hiểm,2024-02-09 00:58:16
469,157,1,19.85,Chú ý,2024-01-06 11:52:20
470,157,2,21.35,Cảnh báo,2024-01-06 11:52:20
471,157,3,23.35,Nguy hiểm,2024-01-06 11:52:20
472,158,1,98.94,Chú ý,2024-08-02 21:40:45
473,158,2,100.44,Cảnh báo,2024-08-02 21:40:45
474,158,3,102.44,Nguy hiểm,2024-08-02 21:40:45
475,159,1,88.41,Chú ý,2024-07-09 15:19:15
476,159,2,89.91,Cảnh báo,2024-07-09 15:19:15
477,159,3,91.91,Nguy hiểm,2024-07-09 15:19:15
478,160,1,48.70,Chú ý,2024-06-20 01:28:00
479,160,2,50.20,Cảnh báo,2024-06-20 01:28:00
480,160,3,52.20,Nguy hiểm,2024-06-20 01:28:00
481,161,1,95.64,Chú ý,2024-07-04 12:45:31
482,161,2,97.14,Cảnh báo,2024-07-04 12:45:31
483,161,3,99.14,Nguy hiểm,2024-07-04 12:45:31
484,162,1,9.37,Chú ý,2024-09-01 10:51:33
485,162,2,10.87,Cảnh báo,2024-09-01 10:51:33
486,162,3,12.87,Nguy hiểm,2024-09-01 10:51:33
487,163,1,58.00,Chú ý,2024-04-27 23:57:08
488,163,2,59.50,Cảnh báo,2024-04-27 23:57:08
489,163,3,61.50,Nguy hiểm,2024-04-27 23:57:08
490,164,1,78.06,Chú ý,2024-08-23 11:17:24
491,164,2,79.56,Cảnh báo,2024-08-23 11:17:24
492,164,3,81.56,Nguy hiểm,2024-08-23 11:17:24
493,165,1,54.00,Chú ý,2024-06-23 23:05:56
494,165,2,55.50,Cảnh báo,2024-06-23 23:05:56
495,165,3,57.50,Nguy hiểm,2024-06-23 23:05:56
496,166,1,100.51,Chú ý,2024-04-28 14:21:00
497,166,2,102.01,Cảnh báo,2024-04-28 14:21:00
498,166,3,104.01,Nguy hiểm,2024-04-28 14:21:00
499,167,1,75.64,Chú ý,2024-10-23 05:13:30
500,167,2,77.14,Cảnh báo,2024-10-23 05:13:30
501,167,3,79.14,Nguy hiểm,2024-10-23 05:13:30
502,168,1,10.08,Chú ý,2024-04-03 03:42:19
503,168,2,11.58,Cảnh báo,2024-04-03 03:42:19
504,168,3,13.58,Nguy hiểm,2024-04-03 03:42:19
505,169,1,42.65,Chú ý,2024-09-24 17:24:16
506,169,2,44.15,Cảnh báo,2024-09-24 17:24:16
507,169,3,46.15,Nguy hiểm,2024-09-24 17:24:16
508,170,1,30.67,Chú ý,2024-04-19 19:07:34
509,170,2,32.17,Cảnh báo,2024-04-19 19:07:34
510,170,3,34.17,Nguy hiểm,2024-04-19 19:07:34
511,171,1,25.23,Chú ý,2024-04-12 17:49:40
512,171,2,26.73,Cảnh báo,2024-04-12 17:49:40
513,171,3,28.73,Nguy hiểm,2024-04-12 17:49:40
514,172,1,81.99,Chú ý,2024-03-17 19:48:31
515,172,2,83.49,Cảnh báo,2024-03-17 19:48:31
516,172,3,85.49,Nguy hiểm,2024-03-17 19:48:31
517,173,1,16.82,Chú ý,2024-04-13 03:52:26
518,173,2,18.32,Cảnh báo,2024-04-13 03:52:26
519,173,3,20.32,Nguy hiểm,2024-04-13 03:52:26
520,174,1,80.87,Chú ý,2024-08-19 02:12:44
521,174,2,82.37,Cảnh báo,2024-08-19 02:12:44
522,174,3,84.37,Nguy hiểm,2024-08-19 02:12:44
523,175,1,45.70,Chú ý,2024-07-01 00:34:54
524,175,2,47.20,Cảnh báo,2024-07-01 00:34:54
525,175,3,49.20,Nguy hiểm,2024-07-01 00:34:54
526,176,1,29.09,Chú ý,2024-07-28 16:59:34
527,176,2,30.59,Cảnh báo,2024-07-28 16:59:34
528,176,3,32.59,Nguy hiểm,2024-07-28 16:59:34
529,177,1,90.50,Chú ý,2024-10-12 06:21:08
530,177,2,92.00,Cảnh báo,2024-10-12 06:21:08
531,177,3,94.00,Nguy hiểm,2024-10-12 06:21:08
532,178,1,24.78,Chú ý,2024-09-18 20:54:58
533,178,2,26.28,Cảnh báo,2024-09-18 20:54:58
534,178,3,28.28,Nguy hiểm,2024-09-18 20:54:58
535,179,1,4.06,Chú ý,2024-10-24 00:05:00
536,179,2,5.56,Cảnh báo,2024-10-24 00:05:00
537,179,3,7.56,Nguy hiểm,2024-10-24 00:05:00
538,180,1,77.93,Chú ý,2024-03-09 00:53:45
539,180,2,79.43,Cảnh báo,2024-03-09 00:53:45
540,180,3,81.43,Nguy hiểm,2024-03-09 00:53:45
541,181,1,29.68,Chú ý,2024-08-15 07:40:03
542,181,2,31.18,Cảnh báo,2024-08-15 07:40:03
543,181,3,33.18,Nguy hiểm,2024-08-15 07:40:03
544,182,1,11.08,Chú ý,2024-05-15 03:13:55
545,182,2,12.58,Cảnh báo,2024-05-15 03:13:55
546,182,3,14.58,Nguy hiểm,2024-05-15 03:13:55
547,183,1,87.34,Chú ý,2024-05-08 01:59:34
548,183,2,88.84,Cảnh báo,2024-05-08 01:59:34
549,183,3,90.84,Nguy hiểm,2024-05-08 01:59:34
550,184,1,96.05,Chú ý,2024-11-11 22:59:06
551,184,2,97.55,Cảnh báo,2024-11-11 22:59:06
552,184,3,99.55,Nguy hiểm,2024-11-11 22:59:06
553,185,1,33.29,Chú ý,2024-05-05 13:07:48
554,185,2,34.79,Cảnh báo,2024-05-05 13:07:48
555,185,3,36.79,Nguy hiểm,2024-05-05 13:07:48
556,186,1,53.20,Chú ý,2024-01-01 10:43:43
557,186,2,54.70,Cảnh báo,2024-01-01 10:43:43
558,186,3,56.70,Nguy hiểm,2024-01-01 10:43:43
559,187,1,7.39,Chú ý,2024-07-20 08:12:19
560,187,2,8.89,Cảnh báo,2024-07-20 08:12:19
561,187,3,10.89,Nguy hiểm,2024-07-20 08:12:19
562,188,1,45.98,Chú ý,2024-01-21 01:03:23
563,188,2,47.48,Cảnh báo,2024-01-21 01:03:23
564,188,3,49.48,Nguy hiểm,2024-01-21 01:03:23
565,189,1,30.66,Chú ý,2024-12-08 02:05:07
566,189,2,32.16,Cảnh báo,2024-12-08 02:05:07
567,189,3,34.16,Nguy hiểm,2024-12-08 02:05:07
568,190,1,64.69,Chú ý,2024-11-06 10:08:38
569,190,2,66.19,Cảnh báo,2024-11-06 10:08:38
570,190,3,68.19,Nguy hiểm,2024-11-06 10:08:38
571,191,1,3.36,Chú ý,2024-06-07 10:44:55
572,191,2,4.86,Cảnh báo,2024-06-07 10:44:55
573,191,3,6.86,Nguy hiểm,2024-06-07 10:44:55
574,192,1,13.29,Chú ý,2024-02-15 14:51:49
575,192,2,14.79,Cảnh báo,2024-02-15 14:51:49
576,192,3,16.79,Nguy hiểm,2024-02-15 14:51:49
577,193,1,73.30,Chú ý,2024-07-16 15:01:51
578,193,2,74.80,Cảnh báo,2024-07-16 15:01:51
579,193,3,76.80,Nguy hiểm,2024-07-16 15:01:51
580,194,1,99.53,Chú ý,2024-04-04 15:44:12
581,194,2,101.03,Cảnh báo,2024-04-04 15:44:12
582,194,3,103.03,Nguy hiểm,2024-04-04 15:44:12
583,195,1,93.73,Chú ý,2024-07-16 09:08:54
584,195,2,95.23,Cảnh báo,2024-07-16 09:08:54
585,195,3,97.23,Nguy hiểm,2024-07-16 09:08:54
586,196,1,29.49,Chú ý,2024-11-02 19:23:28
587,196,2,30.99,Cảnh báo,2024-11-02 19:23:28
588,196,3,32.99,Nguy hiểm,2024-11-02 19:23:28
589,197,1,52.52,Chú ý,2024-11-14 16:04:31
590,197,2,54.02,Cảnh báo,2024-11-14 16:04:31
591,197,3,56.02,Nguy hiểm,2024-11-14 16:04:31
592,198,1,60.40,Chú ý,2024-09-13 07:05:37
593,198,2,61.90,Cảnh báo,2024-09-13 07:05:37
594,198,3,63.90,Nguy hiểm,2024-09-13 07:05:37
595,199,1,50.19,Chú ý,2024-05-09 02:33:53
596,199,2,51.69,Cảnh báo,2024-05-09 02:33:53
597,199,3,53.69,Nguy hiểm,2024-05-09 02:33:53
598,200,1,94.82,Chú ý,2024-12-03 17:16:30
599,200,2,96.32,Cảnh báo,2024-12-03 17:16:30
600,200,3,98.32,Nguy hiểm,2024-12-03 17:16:30
601,201,1,40.11,Chú ý,2024-11-28 10:37:09
602,201,2,41.61,Cảnh báo,2024-11-28 10:37:09
603,201,3,43.61,Nguy hiểm,2024-11-28 10:37:09
604,202,1,49.06,Chú ý,2024-12-20 17:47:10
605,202,2,50.56,Cảnh báo,2024-12-20 17:47:10
606,202,3,52.56,Nguy hiểm,2024-12-20 17:47:10
607,203,1,80.84,Chú ý,2024-09-10 05:15:27
608,203,2,82.34,Cảnh báo,2024-09-10 05:15:27
609,203,3,84.34,Nguy hiểm,2024-09-10 05:15:27
610,204,1,51.98,Chú ý,2024-08-17 04:52:49
611,204,2,53.48,Cảnh báo,2024-08-17 04:52:49
612,204,3,55.48,Nguy hiểm,2024-08-17 04:52:49
613,205,1,45.81,Chú ý,2024-07-23 06:13:09
614,205,2,47.31,Cảnh báo,2024-07-23 06:13:09
615,205,3,49.31,Nguy hiểm,2024-07-23 06:13:09
616,206,1,42.79,Chú ý,2024-09-11 07:00:15
617,206,2,44.29,Cảnh báo,2024-09-11 07:00:15
618,206,3,46.29,Nguy hiểm,2024-09-11 07:00:15
619,207,1,28.37,Chú ý,2024-08-30 01:11:55
620,207,2,29.87,Cảnh báo,2024-08-30 01:11:55
621,207,3,31.87,Nguy hiểm,2024-08-30 01:11:55
622,208,1,34.69,Chú ý,2024-09-18 21:28:02
623,208,2,36.19,Cảnh báo,2024-09-18 21:28:02
624,208,3,38.19,Nguy hiểm,2024-09-18 21:28:02
625,209,1,64.37,Chú ý,2024-12-10 15:31:40
626,209,2,65.87,Cảnh báo,2024-12-10 15:31:40
627,209,3,67.87,Nguy hiểm,2024-12-10 15:31:40
628,210,1,63.44,Chú ý,2024-04-01 04:13:02
629,210,2,64.94,Cảnh báo,2024-04-01 04:13:02
630,210,3,66.94,Nguy hiểm,2024-04-01 04:13:02
631,211,1,24.63,Chú ý,2024-02-05 02:23:47
632,211,2,26.13,Cảnh báo,2024-02-05 02:23:47
633,211,3,28.13,Nguy hiểm,2024-02-05 02:23:47
634,212,1,72.04,Chú ý,2024-02-09 00:47:43
635,212,2,73.54,Cảnh báo,2024-02-09 00:47:43
636,212,3,75.54,Nguy hiểm,2024-02-09 00:47:43
637,213,1,4.88,Chú ý,2024-05-05 23:23:27
638,213,2,6.38,Cảnh báo,2024-05-05 23:23:27
639,213,3,8.38,Nguy hiểm,2024-05-05 23:23:27
640,214,1,44.85,Chú ý,2024-04-04 20:05:06
641,214,2,46.35,Cảnh báo,2024-04-04 20:05:06
642,214,3,48.35,Nguy hiểm,2024-04-04 20:05:06
643,215,1,19.92,Chú ý,2024-03-08 23:45:52
644,215,2,21.42,Cảnh báo,2024-03-08 23:45:52
645,215,3,23.42,Nguy hiểm,2024-03-08 23:45:52
646,216,1,69.97,Chú ý,2024-07-12 06:35:41
647,216,2,71.47,Cảnh báo,2024-07-12 06:35:41
648,216,3,73.47,Nguy hiểm,2024-07-12 06:35:41
649,217,1,65.47,Chú ý,2024-06-27 11:30:27
650,217,2,66.97,Cảnh báo,2024-06-27 11:30:27
651,217,3,68.97,Nguy hiểm,2024-06-27 11:30:27
652,218,1,48.29,Chú ý,2024-04-21 16:55:17
653,218,2,49.79,Cảnh báo,2024-04-21 16:55:17
654,218,3,51.79,Nguy hiểm,2024-04-21 16:55:17
655,219,1,96.05,Chú ý,2024-08-16 04:33:54
656,219,2,97.55,Cảnh báo,2024-08-16 04:33:54
657,219,3,99.55,Nguy hiểm,2024-08-16 04:33:54
658,220,1,26.88,Chú ý,2024-11-24 06:48:13
659,220,2,28.38,Cảnh báo,2024-11-24 06:48:13
660,220,3,30.38,Nguy hiểm,2024-11-24 06:48:13
661,221,1,50.08,Chú ý,2024-04-02 02:55:02
662,221,2,51.58,Cảnh báo,2024-04-02 02:55:02
663,221,3,53.58,Nguy hiểm,2024-04-02 02:55:02
664,222,1,100.77,Chú ý,2024-04-24 15:45:00
665,222,2,102.27,Cảnh báo,2024-04-24 15:45:00
666,222,3,104.27,Nguy hiểm,2024-04-24 15:45:00
667,223,1,29.31,Chú ý,2024-08-07 18:50:26
668,223,2,30.81,Cảnh báo,2024-08-07 18:50:26
669,223,3,32.81,Nguy hiểm,2024-08-07 18:50:26
670,224,1,6.88,Chú ý,2024-08-23 12:07:05
671,224,2,8.38,Cảnh báo,2024-08-23 12:07:05
672,224,3,10.38,Nguy hiểm,2024-08-23 12:07:05
673,225,1,30.48,Chú ý,2024-11-06 05:54:57
674,225,2,31.98,Cảnh báo,2024-11-06 05:54:57
675,225,3,33.98,Nguy hiểm,2024-11-06 05:54:57
676,226,1,65.34,Chú ý,2024-08-29 03:07:30
677,226,2,66.84,Cảnh báo,2024-08-29 03:07:30
678,226,3,68.84,Nguy hiểm,2024-08-29 03:07:30
679,227,1,67.59,Chú ý,2024-11-21 13:52:05
680,227,2,69.09,Cảnh báo,2024-11-21 13:52:05
681,227,3,71.09,Nguy hiểm,2024-11-21 13:52:05
682,228,1,66.31,Chú ý,2024-04-29 23:27:47
683,228,2,67.81,Cảnh báo,2024-04-29 23:27:47
684,228,3,69.81,Nguy hiểm,2024-04-29 23:27:47
685,229,1,74.87,Chú ý,2024-02-05 00:06:14
686,229,2,76.37,Cảnh báo,2024-02-05 00:06:14
687,229,3,78.37,Nguy hiểm,2024-02-05 00:06:14
688,230,1,19.48,Chú ý,2024-02-21 07:49:06
689,230,2,20.98,Cảnh báo,2024-02-21 07:49:06
690,230,3,22.98,Nguy hiểm,2024-02-21 07:49:06
691,231,1,54.82,Chú ý,2024-12-20 18:18:56
692,231,2,56.32,Cảnh báo,2024-12-20 18:18:56
693,231,3,58.32,Nguy hiểm,2024-12-20 18:18:56
694,232,1,84.06,Chú ý,2024-07-06 03:08:50
695,232,2,85.56,Cảnh báo,2024-07-06 03:08:50
696,232,3,87.56,Nguy hiểm,2024-07-06 03:08:50
697,233,1,82.02,Chú ý,2024-06-30 21:09:53
698,233,2,83.52,Cảnh báo,2024-06-30 21:09:53
699,233,3,85.52,Nguy hiểm,2024-06-30 21:09:53
700,234,1,87.58,Chú ý,2024-10-08 06:11:20
701,234,2,89.08,Cảnh báo,2024-10-08 06:11:20
702,234,3,91.08,Nguy hiểm,2024-10-08 06:11:20
703,235,1,82.06,Chú ý,2024-05-22 01:16:14
704,235,2,83.56,Cảnh báo,2024-05-22 01:16:14
705,235,3,85.56,Nguy hiểm,2024-05-22 01:16:14
706,236,1,55.39,Chú ý,2024-06-25 14:54:46
707,236,2,56.89,Cảnh báo,2024-06-25 14:54:46
708,236,3,58.89,Nguy hiểm,2024-06-25 14:54:46
709,237,1,60.16,Chú ý,2024-11-15 09:29:05
710,237,2,61.66,Cảnh báo,2024-11-15 09:29:05
711,237,3,63.66,Nguy hiểm,2024-11-15 09:29:05
712,238,1,25.27,Chú ý,2024-01-10 17:14:47
713,238,2,26.77,Cảnh báo,2024-01-10 17:14:47
714,238,3,28.77,Nguy hiểm,2024-01-10 17:14:47
715,239,1,93.07,Chú ý,2024-03-26 23:17:30
716,239,2,94.57,Cảnh báo,2024-03-26 23:17:30
717,239,3,96.57,Nguy hiểm,2024-03-26 23:17:30
718,240,1,92.48,Chú ý,2024-04-27 08:36:59
719,240,2,93.98,Cảnh báo,2024-04-27 08:36:59
720,240,3,95.98,Nguy hiểm,2024-04-27 08:36:59
721,241,1,96.15,Chú ý,2024-04-28 04:53:00
722,241,2,97.65,Cảnh báo,2024-04-28 04:53:00
723,241,3,99.65,Nguy hiểm,2024-04-28 04:53:00
724,242,1,55.49,Chú ý,2024-05-30 22:26:30
725,242,2,56.99,Cảnh báo,2024-05-30 22:26:30
726,242,3,58.99,Nguy hiểm,2024-05-30 22:26:30
727,243,1,71.30,Chú ý,2024-07-28 18:57:32
728,243,2,72.80,Cảnh báo,2024-07-28 18:57:32
729,243,3,74.80,Nguy hiểm,2024-07-28 18:57:32
730,244,1,90.10,Chú ý,2024-09-11 08:18:52
731,244,2,91.60,Cảnh báo,2024-09-11 08:18:52
732,244,3,93.60,Nguy hiểm,2024-09-11 08:18:52
733,245,1,95.44,Chú ý,2024-04-18 15:22:01
734,245,2,96.94,Cảnh báo,2024-04-18 15:22:01
735,245,3,98.94,Nguy hiểm,2024-04-18 15:22:01
736,246,1,46.25,Chú ý,2024-04-01 16:43:45
737,246,2,47.75,Cảnh báo,2024-04-01 16:43:45
738,246,3,49.75,Nguy hiểm,2024-04-01 16:43:45
739,247,1,38.55,Chú ý,2024-12-16 04:25:04
740,247,2,40.05,Cảnh báo,2024-12-16 04:25:04
741,247,3,42.05,Nguy hiểm,2024-12-16 04:25:04
742,248,1,20.89,Chú ý,2024-02-17 10:36:39
743,248,2,22.39,Cảnh báo,2024-02-17 10:36:39
744,248,3,24.39,Nguy hiểm,2024-02-17 10:36:39
745,249,1,23.10,Chú ý,2024-09-05 08:30:21
746,249,2,24.60,Cảnh báo,2024-09-05 08:30:21
747,249,3,26.60,Nguy hiểm,2024-09-05 08:30:21
748,250,1,35.18,Chú ý,2024-02-18 21:41:44
749,250,2,36.68,Cảnh báo,2024-02-18 21:41:44
750,250,3,38.68,Nguy hiểm,2024-02-18 21:41:44
751,251,1,78.13,Chú ý,2024-03-21 10:50:47
752,251,2,79.63,Cảnh báo,2024-03-21 10:50:47
753,251,3,81.63,Nguy hiểm,2024-03-21 10:50:47
754,252,1,34.69,Chú ý,2024-02-27 07:18:16
755,252,2,36.19,Cảnh báo,2024-02-27 07:18:16
756,252,3,38.19,Nguy hiểm,2024-02-27 07:18:16
757,253,1,87.41,Chú ý,2024-02-26 04:35:22
758,253,2,88.91,Cảnh báo,2024-02-26 04:35:22
759,253,3,90.91,Nguy hiểm,2024-02-26 04:35:22
760,254,1,12.94,Chú ý,2024-12-02 11:52:46
761,254,2,14.44,Cảnh báo,2024-12-02 11:52:46
762,254,3,16.44,Nguy hiểm,2024-12-02 11:52:46
763,255,1,80.45,Chú ý,2024-08-16 16:30:25
764,255,2,81.95,Cảnh báo,2024-08-16 16:30:25
765,255,3,83.95,Nguy hiểm,2024-08-16 16:30:25
766,256,1,14.61,Chú ý,2024-06-12 11:38:12
767,256,2,16.11,Cảnh báo,2024-06-12 11:38:12
768,256,3,18.11,Nguy hiểm,2024-06-12 11:38:12
769,257,1,46.60,Chú ý,2024-05-20 14:26:52
770,257,2,48.10,Cảnh báo,2024-05-20 14:26:52
771,257,3,50.10,Nguy hiểm,2024-05-20 14:26:52
772,258,1,24.04,Chú ý,2024-08-26 21:12:40
773,258,2,25.54,Cảnh báo,2024-08-26 21:12:40
774,258,3,27.54,Nguy hiểm,2024-08-26 21:12:40
775,259,1,67.56,Chú ý,2024-04-27 03:23:54
776,259,2,69.06,Cảnh báo,2024-04-27 03:23:54
777,259,3,71.06,Nguy hiểm,2024-04-27 03:23:54
778,260,1,101.36,Chú ý,2024-11-25 01:23:41
779,260,2,102.86,Cảnh báo,2024-11-25 01:23:41
780,260,3,104.86,Nguy hiểm,2024-11-25 01:23:41
781,261,1,72.88,Chú ý,2024-06-21 06:18:02
782,261,2,74.38,Cảnh báo,2024-06-21 06:18:02
783,261,3,76.38,Nguy hiểm,2024-06-21 06:18:02
784,262,1,16.76,Chú ý,2024-02-19 00:11:27
785,262,2,18.26,Cảnh báo,2024-02-19 00:11:27
786,262,3,20.26,Nguy hiểm,2024-02-19 00:11:27
787,263,1,72.86,Chú ý,2024-05-27 22:17:10
788,263,2,74.36,Cảnh báo,2024-05-27 22:17:10
789,263,3,76.36,Nguy hiểm,2024-05-27 22:17:10
790,264,1,62.24,Chú ý,2024-02-08 12:24:36
791,264,2,63.74,Cảnh báo,2024-02-08 12:24:36
792,264,3,65.74,Nguy hiểm,2024-02-08 12:24:36
793,265,1,66.77,Chú ý,2024-10-25 15:15:07
794,265,2,68.27,Cảnh báo,2024-10-25 15:15:07
795,265,3,70.27,Nguy hiểm,2024-10-25 15:15:07
796,266,1,46.93,Chú ý,2024-03-29 17:42:52
797,266,2,48.43,Cảnh báo,2024-03-29 17:42:52
798,266,3,50.43,Nguy hiểm,2024-03-29 17:42:52
799,267,1,43.39,Chú ý,2024-02-06 22:15:51
800,267,2,44.89,Cảnh báo,2024-02-06 22:15:51
801,267,3,46.89,Nguy hiểm,2024-02-06 22:15:51
802,268,1,39.24,Chú ý,2024-02-29 06:41:52
803,268,2,40.74,Cảnh báo,2024-02-29 06:41:52
804,268,3,42.74,Nguy hiểm,2024-02-29 06:41:52
805,269,1,84.76,Chú ý,2024-02-06 04:58:03
806,269,2,86.26,Cảnh báo,2024-02-06 04:58:03
807,269,3,88.26,Nguy hiểm,2024-02-06 04:58:03
808,270,1,82.77,Chú ý,2024-08-04 01:45:04
809,270,2,84.27,Cảnh báo,2024-08-04 01:45:04
810,270,3,86.27,Nguy hiểm,2024-08-04 01:45:04
811,271,1,34.80,Chú ý,2024-02-17 11:16:41
812,271,2,36.30,Cảnh báo,2024-02-17 11:16:41
813,271,3,38.30,Nguy hiểm,2024-02-17 11:16:41
814,272,1,76.65,Chú ý,2024-12-03 03:12:18
815,272,2,78.15,Cảnh báo,2024-12-03 03:12:18
816,272,3,80.15,Nguy hiểm,2024-12-03 03:12:18
817,273,1,61.74,Chú ý,2024-05-16 13:34:48
818,273,2,63.24,Cảnh báo,2024-05-16 13:34:48
819,273,3,65.24,Nguy hiểm,2024-05-16 13:34:48
820,274,1,67.35,Chú ý,2024-03-28 02:06:49
821,274,2,68.85,Cảnh báo,2024-03-28 02:06:49
822,274,3,70.85,Nguy hiểm,2024-03-28 02:06:49
823,275,1,38.57,Chú ý,2024-10-23 03:59:58
824,275,2,40.07,Cảnh báo,2024-10-23 03:59:58
825,275,3,42.07,Nguy hiểm,2024-10-23 03:59:58
826,276,1,86.09,Chú ý,2024-10-25 00:59:22
827,276,2,87.59,Cảnh báo,2024-10-25 00:59:22
828,276,3,89.59,Nguy hiểm,2024-10-25 00:59:22
829,277,1,57.40,Chú ý,2024-08-24 12:14:38
830,277,2,58.90,Cảnh báo,2024-08-24 12:14:38
831,277,3,60.90,Nguy hiểm,2024-08-24 12:14:38
832,278,1,4.88,Chú ý,2024-04-16 03:03:52
833,278,2,6.38,Cảnh báo,2024-04-16 03:03:52
834,278,3,8.38,Nguy hiểm,2024-04-16 03:03:52
835,279,1,36.93,Chú ý,2024-03-11 10:49:20
836,279,2,38.43,Cảnh báo,2024-03-11 10:49:20
837,279,3,40.43,Nguy hiểm,2024-03-11 10:49:20
838,280,1,8.92,Chú ý,2024-10-14 18:19:55
839,280,2,10.42,Cảnh báo,2024-10-14 18:19:55
840,280,3,12.42,Nguy hiểm,2024-10-14 18:19:55
841,281,1,54.78,Chú ý,2024-05-26 02:23:09
842,281,2,56.28,Cảnh báo,2024-05-26 02:23:09
843,281,3,58.28,Nguy hiểm,2024-05-26 02:23:09
844,282,1,33.01,Chú ý,2024-05-05 23:28:03
845,282,2,34.51,Cảnh báo,2024-05-05 23:28:03
846,282,3,36.51,Nguy hiểm,2024-05-05 23:28:03
847,283,1,89.89,Chú ý,2024-03-01 10:06:35
848,283,2,91.39,Cảnh báo,2024-03-01 10:06:35
849,283,3,93.39,Nguy hiểm,2024-03-01 10:06:35
850,284,1,10.12,Chú ý,2024-06-21 02:06:44
851,284,2,11.62,Cảnh báo,2024-06-21 02:06:44
852,284,3,13.62,Nguy hiểm,2024-06-21 02:06:44
853,285,1,43.21,Chú ý,2024-03-24 17:14:54
854,285,2,44.71,Cảnh báo,2024-03-24 17:14:54
855,285,3,46.71,Nguy hiểm,2024-03-24 17:14:54
856,286,1,13.03,Chú ý,2024-09-20 09:26:56
857,286,2,14.53,Cảnh báo,2024-09-20 09:26:56
858,286,3,16.53,Nguy hiểm,2024-09-20 09:26:56
859,287,1,32.69,Chú ý,2024-03-26 15:22:50
860,287,2,34.19,Cảnh báo,2024-03-26 15:22:50
861,287,3,36.19,Nguy hiểm,2024-03-26 15:22:50
862,288,1,22.34,Chú ý,2024-03-23 00:50:36
863,288,2,23.84,Cảnh báo,2024-03-23 00:50:36
864,288,3,25.84,Nguy hiểm,2024-03-23 00:50:36
865,289,1,34.65,Chú ý,2024-01-04 00:02:52
866,289,2,36.15,Cảnh báo,2024-01-04 00:02:52
867,289,3,38.15,Nguy hiểm,2024-01-04 00:02:52
868,290,1,39.83,Chú ý,2024-09-30 06:41:29
869,290,2,41.33,Cảnh báo,2024-09-30 06:41:29
870,290,3,43.33,Nguy hiểm,2024-09-30 06:41:29
871,291,1,82.22,Chú ý,2024-01-28 23:47:32
872,291,2,83.72,Cảnh báo,2024-01-28 23:47:32
873,291,3,85.72,Nguy hiểm,2024-01-28 23:47:32
874,292,1,3.86,Chú ý,2024-12-23 17:51:22
875,292,2,5.36,Cảnh báo,2024-12-23 17:51:22
876,292,3,7.36,Nguy hiểm,2024-12-23 17:51:22
877,293,1,59.05,Chú ý,2024-10-02 13:00:34
878,293,2,60.55,Cảnh báo,2024-10-02 13:00:34
879,293,3,62.55,Nguy hiểm,2024-10-02 13:00:34
880,294,1,4.08,Chú ý,2024-05-06 03:03:31
881,294,2,5.58,Cảnh báo,2024-05-06 03:03:31
882,294,3,7.58,Nguy hiểm,2024-05-06 03:03:31
883,295,1,84.79,Chú ý,2024-12-23 04:52:31
884,295,2,86.29,Cảnh báo,2024-12-23 04:52:31
885,295,3,88.29,Nguy hiểm,2024-12-23 04:52:31
886,296,1,26.21,Chú ý,2024-08-16 16:40:41
887,296,2,27.71,Cảnh báo,2024-08-16 16:40:41
888,296,3,29.71,Nguy hiểm,2024-08-16 16:40:41
889,297,1,32.87,Chú ý,2024-05-11 20:29:35
890,297,2,34.37,Cảnh báo,2024-05-11 20:29:35
891,297,3,36.37,Nguy hiểm,2024-05-11 20:29:35
892,298,1,52.79,Chú ý,2024-02-14 06:48:19
893,298,2,54.29,Cảnh báo,2024-02-14 06:48:19
894,298,3,56.29,Nguy hiểm,2024-02-14 06:48:19
895,299,1,36.76,Chú ý,2024-10-09 11:39:52
896,299,2,38.26,Cảnh báo,2024-10-09 11:39:52
897,299,3,40.26,Nguy hiểm,2024-10-09 11:39:52
898,300,1,12.23,Chú ý,2024-04-09 09:47:48
899,300,2,13.73,Cảnh báo,2024-04-09 09:47:48
900,300,3,15.73,Nguy hiểm,2024-04-09 09:47:48
901,301,1,77.54,Chú ý,2024-01-30 06:20:36
902,301,2,79.04,Cảnh báo,2024-01-30 06:20:36
903,301,3,81.04,Nguy hiểm,2024-01-30 06:20:36
904,302,1,48.16,Chú ý,2024-08-06 22:23:43
905,302,2,49.66,Cảnh báo,2024-08-06 22:23:43
906,302,3,51.66,Nguy hiểm,2024-08-06 22:23:43
907,303,1,89.76,Chú ý,2024-09-06 17:07:05
908,303,2,91.26,Cảnh báo,2024-09-06 17:07:05
909,303,3,93.26,Nguy hiểm,2024-09-06 17:07:05
910,304,1,98.61,Chú ý,2024-05-02 18:37:41
