id,station_code,name,latitude,longitude,geom,elevation,province_id,risk_status,is_deleted,deleted_at,created_at,updated_at
162,ST_00162,Trạm quan trắc số 162,20.667312,105.025164,POINT(105.025164 20.667312),7.87,11,NORMAL,false,,2024-09-01 10:51:33,2024-09-01 10:51:33
163,ST_00163,Trạm quan trắc số 163,9.293414,103.189142,POINT(103.189142 9.293414),56.50,2,NORMAL,false,,2024-04-27 23:57:08,2024-04-27 23:57:08
164,ST_00164,Trạm quan trắc số 164,23.209988,102.964696,POINT(102.964696 23.209988),76.56,10,NORMAL,false,,2024-08-23 11:17:24,2024-08-23 11:17:24
165,ST_00165,Trạm quan trắc số 165,20.202964,103.747516,POINT(103.747516 20.202964),52.50,15,NORMAL,false,,2024-06-23 23:05:56,2024-06-23 23:05:56
166,ST_00166,Trạm quan trắc số 166,15.052271,108.379217,POINT(108.379217 15.052271),99.01,10,NORMAL,false,,2024-04-28 14:21:00,2024-04-28 14:21:00
167,ST_00167,Trạm quan trắc số 167,17.691204,106.550306,POINT(106.550306 17.691204),74.14,4,NORMAL,false,,2024-10-23 05:13:30,2024-10-23 05:13:30
168,ST_00168,Trạm quan trắc số 168,17.757622,104.031917,POINT(104.031917 17.757622),8.58,3,NORMAL,false,,2024-04-03 03:42:19,2024-04-03 03:42:19
169,ST_00169,Trạm quan trắc số 169,16.669485,103.242688,POINT(103.242688 16.669485),41.15,10,NORMAL,false,,2024-09-24 17:24:16,2024-09-24 17:24:16
170,ST_00170,Trạm quan trắc số 170,15.454705,102.338271,POINT(102.338271 15.454705),29.17,12,NORMAL,false,,2024-04-19 19:07:34,2024-04-19 19:07:34
171,ST_00171,Trạm quan trắc số 171,21.222180,102.619612,POINT(102.619612 21.222180),23.73,13,NORMAL,false,,2024-04-12 17:49:40,2024-04-12 17:49:40
172,ST_00172,Trạm quan trắc số 172,20.210467,106.405464,POINT(106.405464 20.210467),80.49,7,NORMAL,false,,2024-03-17 19:48:31,2024-03-17 19:48:31
173,ST_00173,Trạm quan trắc số 173,10.198689,103.741109,POINT(103.741109 10.198689),15.32,14,NORMAL,false,,2024-04-13 03:52:26,2024-04-13 03:52:26
174,ST_00174,Trạm quan trắc số 174,10.605097,102.535358,POINT(102.535358 10.605097),79.37,12,NORMAL,false,,2024-08-19 02:12:44,2024-08-19 02:12:44
175,ST_00175,Trạm quan trắc số 175,20.698756,108.824705,POINT(108.824705 20.698756),44.20,12,NORMAL,false,,2024-07-01 00:34:54,2024-07-01 00:34:54
176,ST_00176,Trạm quan trắc số 176,13.000550,105.038312,POINT(105.038312 13.000550),27.59,8,NORMAL,false,,2024-07-28 16:59:34,2024-07-28 16:59:34
177,ST_00177,Trạm quan trắc số 177,14.978831,106.465668,POINT(106.465668 14.978831),89.00,6,NORMAL,false,,2024-10-12 06:21:08,2024-10-12 06:21:08
178,ST_00178,Trạm quan trắc số 178,17.434962,102.288814,POINT(102.288814 17.434962),23.28,14,NORMAL,false,,2024-09-18 20:54:58,2024-09-18 20:54:58
179,ST_00179,Trạm quan trắc số 179,21.235650,106.385997,POINT(106.385997 21.235650),2.56,11,NORMAL,false,,2024-10-24 00:05:00,2024-10-24 00:05:00
180,ST_00180,Trạm quan trắc số 180,20.657034,106.306603,POINT(106.306603 20.657034),76.43,8,NORMAL,false,,2024-03-09 00:53:45,2024-03-09 00:53:45
181,ST_00181,Trạm quan trắc số 181,16.180665,105.328275,POINT(105.328275 16.180665),28.18,7,NORMAL,false,,2024-08-15 07:40:03,2024-08-15 07:40:03
182,ST_00182,Trạm quan trắc số 182,17.894814,105.689598,POINT(105.689598 17.894814),9.58,7,NORMAL,false,,2024-05-15 03:13:55,2024-05-15 03:13:55
183,ST_00183,Trạm quan trắc số 183,13.432964,106.991975,POINT(106.991975 13.432964),85.84,7,NORMAL,false,,2024-05-08 01:59:34,2024-05-08 01:59:34
184,ST_00184,Trạm quan trắc số 184,18.766370,104.203990,POINT(104.203990 18.766370),94.55,13,NORMAL,false,,2024-11-11 22:59:06,2024-11-11 22:59:06
185,ST_00185,Trạm quan trắc số 185,16.641430,105.420229,POINT(105.420229 16.641430),31.79,2,NORMAL,false,,2024-05-05 13:07:48,2024-05-05 13:07:48
186,ST_00186,Trạm quan trắc số 186,22.858734,105.050478,POINT(105.050478 22.858734),51.70,11,NORMAL,false,,2024-01-01 10:43:43,2024-01-01 10:43:43
187,ST_00187,Trạm quan trắc số 187,21.366639,105.472427,POINT(105.472427 21.366639),5.89,6,NORMAL,false,,2024-07-20 08:12:19,2024-07-20 08:12:19
188,ST_00188,Trạm quan trắc số 188,17.714981,105.739000,POINT(105.739000 17.714981),44.48,4,NORMAL,false,,2024-01-21 01:03:23,2024-01-21 01:03:23
189,ST_00189,Trạm quan trắc số 189,12.452432,103.056397,POINT(103.056397 12.452432),29.16,12,NORMAL,false,,2024-12-08 02:05:07,2024-12-08 02:05:07
190,ST_00190,Trạm quan trắc số 190,15.673735,102.310747,POINT(102.310747 15.673735),63.19,4,NORMAL,false,,2024-11-06 10:08:38,2024-11-06 10:08:38
191,ST_00191,Trạm quan trắc số 191,19.004786,104.368476,POINT(104.368476 19.004786),1.86,2,NORMAL,false,,2024-06-07 10:44:55,2024-06-07 10:44:55
192,ST_00192,Trạm quan trắc số 192,11.825570,108.242261,POINT(108.242261 11.825570),11.79,11,NORMAL,false,,2024-02-15 14:51:49,2024-02-15 14:51:49
193,ST_00193,Trạm quan trắc số 193,20.815719,105.738141,POINT(105.738141 20.815719),71.80,12,NORMAL,false,,2024-07-16 15:01:51,2024-07-16 15:01:51
194,ST_00194,Trạm quan trắc số 194,12.546688,108.193485,POINT(108.193485 12.546688),98.03,8,NORMAL,false,,2024-04-04 15:44:12,2024-04-04 15:44:12
195,ST_00195,Trạm quan trắc số 195,16.658723,104.900178,POINT(104.900178 16.658723),92.23,12,NORMAL,false,,2024-07-16 09:08:54,2024-07-16 09:08:54
196,ST_00196,Trạm quan trắc số 196,21.514029,108.407397,POINT(108.407397 21.514029),27.99,14,NORMAL,false,,2024-11-02 19:23:28,2024-11-02 19:23:28
197,ST_00197,Trạm quan trắc số 197,14.641148,108.920013,POINT(108.920013 14.641148),51.02,1,NORMAL,false,,2024-11-14 16:04:31,2024-11-14 16:04:31
198,ST_00198,Trạm quan trắc số 198,12.686017,104.279458,POINT(104.279458 12.686017),58.90,8,NORMAL,false,,2024-09-13 07:05:37,2024-09-13 07:05:37
199,ST_00199,Trạm quan trắc số 199,21.305857,105.359796,POINT(105.359796 21.305857),48.69,9,NORMAL,false,,2024-05-09 02:33:53,2024-05-09 02:33:53
200,ST_00200,Trạm quan trắc số 200,19.790516,104.853633,POINT(104.853633 19.790516),93.32,4,NORMAL,false,,2024-12-03 17:16:30,2024-12-03 17:16:30
201,ST_00201,Trạm quan trắc số 201,23.015465,103.843280,POINT(103.843280 23.015465),38.61,13,NORMAL,false,,2024-11-28 10:37:09,2024-11-28 10:37:09
202,ST_00202,Trạm quan trắc số 202,14.579471,104.422687,POINT(104.422687 14.579471),47.56,13,NORMAL,false,,2024-12-20 17:47:10,2024-12-20 17:47:10
203,ST_00203,Trạm quan trắc số 203,14.142221,109.315422,POINT(109.315422 14.142221),79.34,3,NORMAL,false,,2024-09-10 05:15:27,2024-09-10 05:15:27
204,ST_00204,Trạm quan trắc số 204,15.830864,102.370243,POINT(102.370243 15.830864),50.48,6,NORMAL,false,,2024-08-17 04:52:49,2024-08-17 04:52:49
205,ST_00205,Trạm quan trắc số 205,21.371565,108.481590,POINT(108.481590 21.371565),44.31,15,NORMAL,false,,2024-07-23 06:13:09,2024-07-23 06:13:09
206,ST_00206,Trạm quan trắc số 206,15.262536,107.373840,POINT(107.373840 15.262536),41.29,3,NORMAL,false,,2024-09-11 07:00:15,2024-09-11 07:00:15
207,ST_00207,Trạm quan trắc số 207,9.607458,107.805135,POINT(107.805135 9.607458),26.87,12,NORMAL,false,,2024-08-30 01:11:55,2024-08-30 01:11:55
208,ST_00208,Trạm quan trắc số 208,14.382753,102.686302,POINT(102.686302 14.382753),33.19,14,NORMAL,false,,2024-09-18 21:28:02,2024-09-18 21:28:02
209,ST_00209,Trạm quan trắc số 209,16.397610,109.065219,POINT(109.065219 16.397610),62.87,13,NORMAL,false,,2024-12-10 15:31:40,2024-12-10 15:31:40
210,ST_00210,Trạm quan trắc số 210,15.721623,106.049417,POINT(106.049417 15.721623),61.94,11,NORMAL,false,,2024-04-01 04:13:02,2024-04-01 04:13:02
211,ST_00211,Trạm quan trắc số 211,18.629114,104.197867,POINT(104.197867 18.629114),23.13,7,NORMAL,false,,2024-02-05 02:23:47,2024-02-05 02:23:47
212,ST_00212,Trạm quan trắc số 212,22.979398,107.650699,POINT(107.650699 22.979398),70.54,8,NORMAL,false,,2024-02-09 00:47:43,2024-02-09 00:47:43
213,ST_00213,Trạm quan trắc số 213,10.962199,104.286102,POINT(104.286102 10.962199),3.38,13,NORMAL,false,,2024-05-05 23:23:27,2024-05-05 23:23:27
214,ST_00214,Trạm quan trắc số 214,9.330565,104.716782,POINT(104.716782 9.330565),43.35,9,NORMAL,false,,2024-04-04 20:05:06,2024-04-04 20:05:06
215,ST_00215,Trạm quan trắc số 215,14.598366,107.077143,POINT(107.077143 14.598366),18.42,2,NORMAL,false,,2024-03-08 23:45:52,2024-03-08 23:45:52
216,ST_00216,Trạm quan trắc số 216,17.520478,104.892573,POINT(104.892573 17.520478),68.47,15,NORMAL,false,,2024-07-12 06:35:41,2024-07-12 06:35:41
217,ST_00217,Trạm quan trắc số 217,17.130726,103.794976,POINT(103.794976 17.130726),63.97,5,NORMAL,false,,2024-06-27 11:30:27,2024-06-27 11:30:27
218,ST_00218,Trạm quan trắc số 218,18.369243,108.662032,POINT(108.662032 18.369243),46.79,11,NORMAL,false,,2024-04-21 16:55:17,2024-04-21 16:55:17
219,ST_00219,Trạm quan trắc số 219,16.589652,102.639192,POINT(102.639192 16.589652),94.55,5,NORMAL,false,,2024-08-16 04:33:54,2024-08-16 04:33:54
220,ST_00220,Trạm quan trắc số 220,17.956293,105.197455,POINT(105.197455 17.956293),25.38,5,NORMAL,false,,2024-11-24 06:48:13,2024-11-24 06:48:13
221,ST_00221,Trạm quan trắc số 221,11.448412,104.908261,POINT(104.908261 11.448412),48.58,7,NORMAL,false,,2024-04-02 02:55:02,2024-04-02 02:55:02
222,ST_00222,Trạm quan trắc số 222,16.964456,106.296127,POINT(106.296127 16.964456),99.27,1,NORMAL,false,,2024-04-24 15:45:00,2024-04-24 15:45:00
223,ST_00223,Trạm quan trắc số 223,22.973578,106.905078,POINT(106.905078 22.973578),27.81,14,NORMAL,false,,2024-08-07 18:50:26,2024-08-07 18:50:26
224,ST_00224,Trạm quan trắc số 224,18.649832,107.536083,POINT(107.536083 18.649832),5.38,12,NORMAL,false,,2024-08-23 12:07:05,2024-08-23 12:07:05
225,ST_00225,Trạm quan trắc số 225,15.851564,108.700334,POINT(108.700334 15.851564),28.98,4,NORMAL,false,,2024-11-06 05:54:57,2024-11-06 05:54:57
226,ST_00226,Trạm quan trắc số 226,17.484562,104.671943,POINT(104.671943 17.484562),63.84,5,NORMAL,false,,2024-08-29 03:07:30,2024-08-29 03:07:30
227,ST_00227,Trạm quan trắc số 227,18.530914,107.362777,POINT(107.362777 18.530914),66.09,3,NORMAL,false,,2024-11-21 13:52:05,2024-11-21 13:52:05
228,ST_00228,Trạm quan trắc số 228,17.798072,108.694847,POINT(108.694847 17.798072),64.81,13,NORMAL,false,,2024-04-29 23:27:47,2024-04-29 23:27:47
229,ST_00229,Trạm quan trắc số 229,15.024183,106.330889,POINT(106.330889 15.024183),73.37,15,NORMAL,false,,2024-02-05 00:06:14,2024-02-05 00:06:14
230,ST_00230,Trạm quan trắc số 230,12.867635,107.556610,POINT(107.556610 12.867635),17.98,13,NORMAL,false,,2024-02-21 07:49:06,2024-02-21 07:49:06
231,ST_00231,Trạm quan trắc số 231,16.483235,109.191874,POINT(109.191874 16.483235),53.32,5,NORMAL,false,,2024-12-20 18:18:56,2024-12-20 18:18:56
232,ST_00232,Trạm quan trắc số 232,20.790995,103.975882,POINT(103.975882 20.790995),82.56,13,NORMAL,false,,2024-07-06 03:08:50,2024-07-06 03:08:50
233,ST_00233,Trạm quan trắc số 233,12.868093,108.453898,POINT(108.453898 12.868093),80.52,2,NORMAL,false,,2024-06-30 21:09:53,2024-06-30 21:09:53
234,ST_00234,Trạm quan trắc số 234,10.583204,109.155452,POINT(109.155452 10.583204),86.08,11,NORMAL,false,,2024-10-08 06:11:20,2024-10-08 06:11:20
235,ST_00235,Trạm quan trắc số 235,23.003145,109.161069,POINT(109.161069 23.003145),80.56,2,NORMAL,false,,2024-05-22 01:16:14,2024-05-22 01:16:14
236,ST_00236,Trạm quan trắc số 236,20.202093,102.201606,POINT(102.201606 20.202093),53.89,6,NORMAL,false,,2024-06-25 14:54:46,2024-06-25 14:54:46
237,ST_00237,Trạm quan trắc số 237,18.457860,107.008088,POINT(107.008088 18.457860),58.66,11,NORMAL,false,,2024-11-15 09:29:05,2024-11-15 09:29:05
238,ST_00238,Trạm quan trắc số 238,22.416320,102.890927,POINT(102.890927 22.416320),23.77,10,NORMAL,false,,2024-01-10 17:14:47,2024-01-10 17:14:47
239,ST_00239,Trạm quan trắc số 239,21.586676,106.198274,POINT(106.198274 21.586676),91.57,11,NORMAL,false,,2024-03-26 23:17:30,2024-03-26 23:17:30
240,ST_00240,Trạm quan trắc số 240,9.435612,108.114144,POINT(108.114144 9.435612),90.98,11,NORMAL,false,,2024-04-27 08:36:59,2024-04-27 08:36:59
241,ST_00241,Trạm quan trắc số 241,14.542779,103.120372,POINT(103.120372 14.542779),94.65,8,NORMAL,false,,2024-04-28 04:53:00,2024-04-28 04:53:00
242,ST_00242,Trạm quan trắc số 242,10.218583,103.814040,POINT(103.814040 10.218583),53.99,8,NORMAL,false,,2024-05-30 22:26:30,2024-05-30 22:26:30
243,ST_00243,Trạm quan trắc số 243,13.990970,109.030480,POINT(109.030480 13.990970),69.80,7,NORMAL,false,,2024-07-28 18:57:32,2024-07-28 18:57:32
244,ST_00244,Trạm quan trắc số 244,17.192637,107.404174,POINT(107.404174 17.192637),88.60,2,NORMAL,false,,2024-09-11 08:18:52,2024-09-11 08:18:52
245,ST_00245,Trạm quan trắc số 245,20.838658,106.594261,POINT(106.594261 20.838658),93.94,1,NORMAL,false,,2024-04-18 15:22:01,2024-04-18 15:22:01
246,ST_00246,Trạm quan trắc số 246,18.716154,103.686069,POINT(103.686069 18.716154),44.75,14,NORMAL,false,,2024-04-01 16:43:45,2024-04-01 16:43:45
247,ST_00247,Trạm quan trắc số 247,13.867753,109.260772,POINT(109.260772 13.867753),37.05,11,NORMAL,false,,2024-12-16 04:25:04,2024-12-16 04:25:04
248,ST_00248,Trạm quan trắc số 248,13.808373,105.006419,POINT(105.006419 13.808373),19.39,14,NORMAL,false,,2024-02-17 10:36:39,2024-02-17 10:36:39
249,ST_00249,Trạm quan trắc số 249,20.698028,102.769216,POINT(102.769216 20.698028),21.60,10,NORMAL,false,,2024-09-05 08:30:21,2024-09-05 08:30:21
250,ST_00250,Trạm quan trắc số 250,22.872181,102.469223,POINT(102.469223 22.872181),33.68,13,NORMAL,false,,2024-02-18 21:41:44,2024-02-18 21:41:44
251,ST_00251,Trạm quan trắc số 251,16.855754,102.600854,POINT(102.600854 16.855754),76.63,10,NORMAL,false,,2024-03-21 10:50:47,2024-03-21 10:50:47
252,ST_00252,Trạm quan trắc số 252,11.696080,108.448777,POINT(108.448777 11.696080),33.19,13,NORMAL,false,,2024-02-27 07:18:16,2024-02-27 07:18:16
253,ST_00253,Trạm quan trắc số 253,21.827859,102.120700,POINT(102.120700 21.827859),85.91,3,NORMAL,false,,2024-02-26 04:35:22,2024-02-26 04:35:22
254,ST_00254,Trạm quan trắc số 254,16.495189,107.929151,POINT(107.929151 16.495189),11.44,1,NORMAL,false,,2024-12-02 11:52:46,2024-12-02 11:52:46
255,ST_00255,Trạm quan trắc số 255,10.450688,104.715169,POINT(104.715169 10.450688),78.95,6,NORMAL,false,,2024-08-16 16:30:25,2024-08-16 16:30:25
256,ST_00256,Trạm quan trắc số 256,8.733560,104.037183,POINT(104.037183 8.733560),13.11,9,NORMAL,false,,2024-06-12 11:38:12,2024-06-12 11:38:12
257,ST_00257,Trạm quan trắc số 257,10.182010,102.563974,POINT(102.563974 10.182010),45.10,9,NORMAL,false,,2024-05-20 14:26:52,2024-05-20 14:26:52
258,ST_00258,Trạm quan trắc số 258,17.286257,105.399640,POINT(105.399640 17.286257),22.54,1,NORMAL,false,,2024-08-26 21:12:40,2024-08-26 21:12:40
259,ST_00259,Trạm quan trắc số 259,19.263196,108.733887,POINT(108.733887 19.263196),66.06,8,NORMAL,false,,2024-04-27 03:23:54,2024-04-27 03:23:54
260,ST_00260,Trạm quan trắc số 260,18.021442,102.327400,POINT(102.327400 18.021442),99.86,7,NORMAL,false,,2024-11-25 01:23:41,2024-11-25 01:23:41
261,ST_00261,Trạm quan trắc số 261,14.808850,102.888121,POINT(102.888121 14.808850),71.38,2,NORMAL,false,,2024-06-21 06:18:02,2024-06-21 06:18:02
262,ST_00262,Trạm quan trắc số 262,21.809148,104.451416,POINT(104.451416 21.809148),15.26,5,NORMAL,false,,2024-02-19 00:11:27,2024-02-19 00:11:27
263,ST_00263,Trạm quan trắc số 263,17.739899,106.373162,POINT(106.373162 17.739899),71.36,10,NORMAL,false,,2024-05-27 22:17:10,2024-05-27 22:17:10
264,ST_00264,Trạm quan trắc số 264,16.352241,105.412123,POINT(105.412123 16.352241),60.74,13,NORMAL,false,,2024-02-08 12:24:36,2024-02-08 12:24:36
265,ST_00265,Trạm quan trắc số 265,18.886335,108.325387,POINT(108.325387 18.886335),65.27,9,NORMAL,false,,2024-10-25 15:15:07,2024-10-25 15:15:07
266,ST_00266,Trạm quan trắc số 266,19.168431,103.669668,POINT(103.669668 19.168431),45.43,7,NORMAL,false,,2024-03-29 17:42:52,2024-03-29 17:42:52
267,ST_00267,Trạm quan trắc số 267,13.516188,105.410542,POINT(105.410542 13.516188),41.89,6,NORMAL,false,,2024-02-06 22:15:51,2024-02-06 22:15:51
268,ST_00268,Trạm quan trắc số 268,14.816107,106.955287,POINT(106.955287 14.816107),37.74,11,NORMAL,false,,2024-02-29 06:41:52,2024-02-29 06:41:52
269,ST_00269,Trạm quan trắc số 269,22.160179,102.590073,POINT(102.590073 22.160179),83.26,7,NORMAL,false,,2024-02-06 04:58:03,2024-02-06 04:58:03
270,ST_00270,Trạm quan trắc số 270,9.929154,107.493211,POINT(107.493211 9.929154),81.27,1,NORMAL,false,,2024-08-04 01:45:04,2024-08-04 01:45:04
271,ST_00271,Trạm quan trắc số 271,17.179683,106.199581,POINT(106.199581 17.179683),33.30,7,NORMAL,false,,2024-02-17 11:16:41,2024-02-17 11:16:41
272,ST_00272,Trạm quan trắc số 272,13.733252,106.956986,POINT(106.956986 13.733252),75.15,15,NORMAL,false,,2024-12-03 03:12:18,2024-12-03 03:12:18
273,ST_00273,Trạm quan trắc số 273,19.171698,109.169310,POINT(109.169310 19.171698),60.24,2,NORMAL,false,,2024-05-16 13:34:48,2024-05-16 13:34:48
274,ST_00274,Trạm quan trắc số 274,17.053194,103.652993,POINT(103.652993 17.053194),65.85,14,NORMAL,false,,2024-03-28 02:06:49,2024-03-28 02:06:49
275,ST_00275,Trạm quan trắc số 275,10.101632,108.271226,POINT(108.271226 10.101632),37.07,5,NORMAL,false,,2024-10-23 03:59:58,2024-10-23 03:59:58
276,ST_00276,Trạm quan trắc số 276,16.996680,107.992716,POINT(107.992716 16.996680),84.59,14,NORMAL,false,,2024-10-25 00:59:22,2024-10-25 00:59:22
277,ST_00277,Trạm quan trắc số 277,17.701512,107.027330,POINT(107.027330 17.701512),55.90,15,NORMAL,false,,2024-08-24 12:14:38,2024-08-24 12:14:38
278,ST_00278,Trạm quan trắc số 278,18.235902,107.162340,POINT(107.162340 18.235902),3.38,12,NORMAL,false,,2024-04-16 03:03:52,2024-04-16 03:03:52
279,ST_00279,Trạm quan trắc số 279,19.783661,108.827224,POINT(108.827224 19.783661),35.43,14,NORMAL,false,,2024-03-11 10:49:20,2024-03-11 10:49:20
280,ST_00280,Trạm quan trắc số 280,10.620122,106.898616,POINT(106.898616 10.620122),7.42,11,NORMAL,false,,2024-10-14 18:19:55,2024-10-14 18:19:55
281,ST_00281,Trạm quan trắc số 281,22.882793,102.769831,POINT(102.769831 22.882793),53.28,7,NORMAL,false,,2024-05-26 02:23:09,2024-05-26 02:23:09
282,ST_00282,Trạm quan trắc số 282,15.213958,103.249088,POINT(103.249088 15.213958),31.51,13,NORMAL,false,,2024-05-05 23:28:03,2024-05-05 23:28:03
283,ST_00283,Trạm quan trắc số 283,22.432830,106.452434,POINT(106.452434 22.432830),88.39,3,NORMAL,false,,2024-03-01 10:06:35,2024-03-01 10:06:35
284,ST_00284,Trạm quan trắc số 284,19.665651,102.463266,POINT(102.463266 19.665651),8.62,11,NORMAL,false,,2024-06-21 02:06:44,2024-06-21 02:06:44
285,ST_00285,Trạm quan trắc số 285,14.775419,106.531655,POINT(106.531655 14.775419),41.71,13,NORMAL,false,,2024-03-24 17:14:54,2024-03-24 17:14:54
286,ST_00286,Trạm quan trắc số 286,16.082725,104.619762,POINT(104.619762 16.082725),11.53,11,NORMAL,false,,2024-09-20 09:26:56,2024-09-20 09:26:56
287,ST_00287,Trạm quan trắc số 287,17.278387,105.946619,POINT(105.946619 17.278387),31.19,7,NORMAL,false,,2024-03-26 15:22:50,2024-03-26 15:22:50
288,ST_00288,Trạm quan trắc số 288,23.069796,102.499908,POINT(102.499908 23.069796),20.84,13,NORMAL,false,,2024-03-23 00:50:36,2024-03-23 00:50:36
289,ST_00289,Trạm quan trắc số 289,10.531075,103.965292,POINT(103.965292 10.531075),33.15,8,NORMAL,false,,2024-01-04 00:02:52,2024-01-04 00:02:52
290,ST_00290,Trạm quan trắc số 290,19.555809,103.382572,POINT(103.382572 19.555809),38.33,4,NORMAL,false,,2024-09-30 06:41:29,2024-09-30 06:41:29
291,ST_00291,Trạm quan trắc số 291,15.903883,108.183486,POINT(108.183486 15.903883),80.72,7,NORMAL,false,,2024-01-28 23:47:32,2024-01-28 23:47:32
292,ST_00292,Trạm quan trắc số 292,21.254113,102.408807,POINT(102.408807 21.254113),2.36,2,NORMAL,false,,2024-12-23 17:51:22,2024-12-23 17:51:22
293,ST_00293,Trạm quan trắc số 293,21.259228,106.303042,POINT(106.303042 21.259228),57.55,11,NORMAL,false,,2024-10-02 13:00:34,2024-10-02 13:00:34
294,ST_00294,Trạm quan trắc số 294,14.681871,102.940766,POINT(102.940766 14.681871),2.58,3,NORMAL,false,,2024-05-06 03:03:31,2024-05-06 03:03:31
295,ST_00295,Trạm quan trắc số 295,20.359568,106.612314,POINT(106.612314 20.359568),83.29,6,NORMAL,false,,2024-12-23 04:52:31,2024-12-23 04:52:31
296,ST_00296,Trạm quan trắc số 296,9.804322,108.264736,POINT(108.264736 9.804322),24.71,7,NORMAL,false,,2024-08-16 16:40:41,2024-08-16 16:40:41
297,ST_00297,Trạm quan trắc số 297,16.254646,104.989097,POINT(104.989097 16.254646),31.37,4,NORMAL,false,,2024-05-11 20:29:35,2024-05-11 20:29:35
